会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
リテールパートナーズ,8167,小売業,プライム（内国株式）,2025-02-28,山口県,55641444352.0,0.63590944,266741000000.0,6829000000.0,0.0201,5225000000.0,0.02022,0.06505,0.6665905727510312,,42355000000.0,32473000000.0,38398000000.0,13617000000.0,24382000000.0,12081000000.0,4499700000.0,0.08086957577042589
上新電機,8173,小売業,プライム（内国株式）,2025-03-31,大阪府,67330633728.0,0.646903,403259000000.0,3688000000.0,0.01422,3407000000.0,0.00736,0.02989,0.4521021325857548,9.709281,126840000000.0,80555000000.0,125168000000.0,47150000000.0,7708000000.0,6032000000.0,2550400000.0,0.03787874640097729
日本瓦斯,8174,小売業,プライム（内国株式）,2025-03-31,東京都,320911278080.0,4.96509,200057000000.0,18554000000.0,0.0317,11548000000.0,0.06616,0.20587999,0.43229627350690303,21.359364,88572000000.0,49311000000.0,57403000000.0,46937000000.0,19810000000.0,2130000000.0,-29678000000.0,-0.09248038952561077
ロイヤルホールディングス,8179,小売業,プライム（内国株式）,2024-12-31,福岡県,127678840832.0,2.5318036,152150000000.0,7371000000.0,0.03953,5926000000.0,0.031229999,0.100719996,0.39336767445865756,24.082846,77265000000.0,30099000000.0,36154000000.0,49981000000.0,19349000000.0,8817000000.0,-34939100000.0,-0.2736483177034237
東天紅,8181,小売業,スタンダード（内国株式）,2025-02-28,東京都,2886632192.0,0.30878076,4710603000.0,490042000.0,-0.00624,430072000.0,-0.01818,-0.01365,0.6138294980276828,,4210383000.0,1923858000.0,2039215000.0,3015000000.0,1658949000.0,254317000.0,-1993146100.0,-0.6904745625451683
チヨダ,8185,小売業,プライム（内国株式）,2025-02-28,東京都,33372346368.0,0.6557364,91835000000.0,2197000000.0,-0.0027700001,2923000000.0,0.026600001,0.04092,0.6579746067074713,16.277529,27046000000.0,16527000000.0,51090000000.0,799000000.0,26398000000.0,2621000000.0,25878700000.0,0.7754534162696606
ライフコーポレーション,8194,小売業,プライム（内国株式）,2025-02-28,大阪府,209200005120.0,1.4459395,850495000000.0,25280000000.0,0.02473,17948000000.0,0.021140002,0.12744,0.45235551111503236,6.1730914,167594000000.0,129927000000.0,96348000000.0,71060000000.0,8366000000.0,2356000000.0,-69596800000.0,-0.33268068019443076
マックスバリュ東海,8198,小売業,スタンダード（内国株式）,2025-02-28,,110312398848.0,1.2011107,377418000000.0,14062000000.0,0.03218,9387000000.0,0.02885,0.12632,0.6531236154186973,,46974000000.0,37931000000.0,58686000000.0,1742000000.0,9524000000.0,679000000.0,12187300000.0,0.11047987467658048
リンガーハット,8200,小売業,プライム（内国株式）,2025-02-28,東京都,57528352768.0,4.1289186,43794975000.0,1694055000.0,0.03482,968524000.0,0.02565,0.08534,0.4673048404257997,110.44776,15556863000.0,7519966000.0,5556507000.0,8261541000.0,2257906000.0,933001000.0,-9347255300.0,-0.16248084379706743
ラオックスホールディングス,8202,小売業,スタンダード（内国株式）,2024-12-31,東京都,14718022656.0,0.6881754,61517000000.0,143000000.0,-0.00105,670000000.0,-0.01145,-0.03069,0.5217766278568349,,21071000000.0,16985000000.0,33206000000.0,3015000000.0,10810000000.0,,12135000000.0,0.8244993423116525
ＭｒＭａｘＨＤ,8203,小売業,プライム（内国株式）,2025-02-28,福岡県,25428758528.0,0.682633,136568000000.0,3823000000.0,0.03914,2477000000.0,0.02052,0.080740005,0.43338261277178813,8.74699,47142000000.0,27865000000.0,19325000000.0,19892000000.0,1754000000.0,572000000.0,-27416600000.0,-1.078172965849322
テンアライド,8207,小売業,スタンダード（内国株式）,2025-03-31,東京都,10900118528.0,3.6851594,11887480000.0,232374000.0,0.00822,145494000.0,0.0071799997,0.029240001,0.3834509317504853,,4649608000.0,2685370000.0,4057355000.0,2196371000.0,3302899000.0,504658000.0,-238992400.0,-0.021925669834330815
フレンドリー,8209,小売業,スタンダード（内国株式）,2025-03-31,大阪府,884064832.0,0.1434332,2103166000.0,-39560000.0,-0.06372,-85325000.0,-0.18312,-0.49045,-0.04154732534116971,,1007295000.0,386645000.0,116052000.0,614500000.0,69265000.0,9000000.0,-884943000.0,-1.000993329864749
ＡＯＫＩホールディングス,8214,小売業,プライム（内国株式）,2025-03-31,神奈川県,140527304704.0,0.99073833,192688000000.0,15647000000.0,0.05389,9574000000.0,0.04783,0.06777,0.6088180756816153,,90838000000.0,50627000000.0,79819000000.0,40662000000.0,34880000000.0,760000000.0,-10487000000.0,-0.07462606660029035
オークワ,8217,小売業,プライム（内国株式）,2025-02-28,,34332340224.0,0.46981835,250150000000.0,1336000000.0,0.0080699995,-2381000000.0,-0.00881,-0.02913,0.5770316180643557,25.810396,54104000000.0,35197000000.0,30364000000.0,21905000000.0,11524000000.0,2766000000.0,-21803800000.0,-0.6350805059527538
コメリ,8218,小売業,プライム（内国株式）,2025-03-31,新潟県,152472256512.0,0.5960767,379191000000.0,22405000000.0,0.059559997,13719000000.0,0.03954,0.05826,0.6370308875216275,9.77288,140346000000.0,105740000000.0,181484000000.0,35321000000.0,16342000000.0,1699000000.0,42327300000.0,0.27760656901322056
青山商事,8219,小売業,プライム（内国株式）,2025-03-31,広島県,110954209280.0,0.6359513,194790000000.0,12573000000.0,0.03138,9397000000.0,0.047810003,0.051370002,0.5583472569440082,14.998032,136915000000.0,68710000000.0,193876000000.0,81106000000.0,71384000000.0,4729000000.0,60271300000.0,0.5432087740619335
タカチホ,8225,卸売業,スタンダード（内国株式）,2025-03-31,長野県,2748876032.0,1.1586806,8536884000.0,437111000.0,0.07638,308645000.0,0.040289998,0.17085,0.5255584573054144,,2034690000.0,1012643000.0,2191464000.0,974313000.0,929651000.0,54477000.0,194907900.0,0.07090457981045832
理経,8226,卸売業,スタンダード（内国株式）,2025-03-31,東京都,8058641920.0,1.5068501,18725797000.0,1114292000.0,0.03829,661261000.0,0.03741,0.14738,0.48339595617171166,,5698767000.0,5388891000.0,10292445000.0,3071460000.0,3075749000.0,76628000.0,4647317600.0,0.5766874426404592
しまむら,8227,小売業,プライム（内国株式）,2025-02-28,埼玉県,765209214976.0,1.4788766,666742000000.0,59240000000.0,0.09182,41885000000.0,0.062800005,0.0849,0.8833312174685795,17.765112,66168000000.0,55605000000.0,370429000000.0,,161200000000.0,33226000000.0,327519200000.0,0.428012618758482
はせがわ,8230,小売業,スタンダード（内国株式）,2025-03-31,福岡県,5766376960.0,0.46907786,21228000000.0,1205000000.0,-0.02496,905000000.0,0.042630002,,0.6296445069291022,,7376000000.0,4095000000.0,7546000000.0,3618000000.0,1457000000.0,664000000.0,634800000.0,0.11008645539538227
高島屋,8233,小売業,プライム（内国株式）,2025-02-28,大阪府,504943902720.0,1.0554729,498491000000.0,57512000000.0,0.07621,39525000000.0,0.084960006,0.08534,0.36500202158621986,12.912777,795666000000.0,415546000000.0,333501000000.0,341474000000.0,90538000000.0,119967000000.0,-378188100000.0,-0.7489705251668555
松屋,8237,小売業,プライム（内国株式）,2025-02-28,東京都,95849725952.0,3.3906317,48120000000.0,4490000000.0,0.04693,2383000000.0,0.00873,0.01715,0.3713193267373566,29.051447,46910000000.0,32085000000.0,18551000000.0,21818000000.0,3911000000.0,9233000000.0,-21895900000.0,-0.22843988110060026
エイチ・ツー・オー　リテイリング,8242,小売業,プライム（内国株式）,2025-03-31,,246531637248.0,0.8122902,681759000000.0,34520000000.0,0.0375,34842000000.0,0.02148,0.04908,0.4116610700356879,10.708099,417079000000.0,233775000000.0,169516000000.0,164184000000.0,55590000000.0,97048000000.0,-179629400000.0,-0.7286261593245361
近鉄百貨店,8244,小売業,スタンダード（内国株式）,2025-02-28,大阪府,75461509120.0,1.741675,115107000000.0,5354000000.0,0.04721,3484000000.0,0.046290003,0.13666001,0.3372294296604539,21.926184,75813000000.0,71890000000.0,27883000000.0,4623000000.0,2588000000.0,4082000000.0,-45072600000.0,-0.59729258698398
大和,8247,小売業,スタンダード（内国株式）,2025-02-28,,2148285184.0,0.36147797,16434068000.0,195888000.0,-0.0094,192548000.0,0.013730001,0.04073,0.1944976032816064,,22072922000.0,16683521000.0,5631134000.0,7768659000.0,1897357000.0,3444715000.0,-14030487500.0,-6.531017205953974
丸井グループ,8252,小売業,プライム（内国株式）,2025-03-31,東京都,542002511872.0,2.2171412,254392000000.0,44518000000.0,0.20697,26588000000.0,0.0,,0.2336721247977884,18.922766,806717000000.0,276565000000.0,737587000000.0,636479000000.0,49250000000.0,46523000000.0,-36563900000.0,-0.06746075746718122
クレディセゾン,8253,その他金融業,プライム（内国株式）,2025-03-31,,545139228672.0,0.8000855,492235000000.0,161120000000.0,0.24849,66397000000.0,0.13193,0.0934,0.15107180405309792,11.287881,3952115000000.0,307538000000.0,3926828000000.0,3413114000000.0,139399000000.0,44436000000.0,5818200000.0,0.010672869780759625
さいか屋,8254,小売業,スタンダード（内国株式）,2024-08-31,神奈川県,1932092800.0,2.442553,4950143000.0,110549000.0,0.01883,72701000.0,0.02375,0.15625,0.052273409842891215,,11189787000.0,1748848000.0,2590170000.0,8655317000.0,1649669000.0,221110000.0,-8444840000.0,-4.370825252286019
アクシアル　リテイリング,8255,小売業,プライム（内国株式）,2025-03-31,新潟県,96117497856.0,1.0558182,281870000000.0,12065000000.0,0.041500002,9006000000.0,0.031159999,0.10235,0.6599751655629139,12.273755,46004000000.0,31765000000.0,39605000000.0,2306000000.0,21887000000.0,3778000000.0,-3754400000.0,-0.039060525749689365
井筒屋,8260,小売業,スタンダード（内国株式）,2025-02-28,福岡県,4622524416.0,0.3907461,22158000000.0,1043000000.0,0.01609,999000000.0,0.043470003,0.08238,0.2678952691313631,,32575000000.0,24772000000.0,7056000000.0,14490000000.0,2774000000.0,1399000000.0,-24539700000.0,-5.308722635419824
イオン,8267,小売業,プライム（内国株式）,2025-02-28,千葉県,6327668572160.0,5.249314,10134876000000.0,237753000000.0,0.02358,28783000000.0,0.00265,0.03499,0.07594337989314061,36.49274,11712096000000.0,8443663000000.0,8693526000000.0,3889895000000.0,1258383000000.0,326209000000.0,-2790223700000.0,-0.44095604379094955
イズミ,8273,小売業,プライム（内国株式）,2025-02-28,,207519514624.0,0.7202912,524142000000.0,25430000000.0,0.04104,11919000000.0,0.02091,0.041050002,0.5012543648209041,9.297468,270395000000.0,126950000000.0,119851000000.0,139454000000.0,15717000000.0,4667000000.0,-147277100000.0,-0.709702411683297
フォーバル,8275,卸売業,スタンダード（内国株式）,2025-03-31,東京都,30472226816.0,1.8188035,72629302000.0,3740402000.0,0.01288,2168441000.0,0.027980002,0.12637,0.41641228446762196,,22425581000.0,18326829000.0,28565996000.0,2725900000.0,11408399000.0,2596057000.0,7957654900.0,0.26114451523515464
平和堂,8276,小売業,プライム（内国株式）,2025-02-28,滋賀県,141985513472.0,0.74495924,444897000000.0,13363000000.0,0.033859998,10727000000.0,0.024500001,0.0583,0.616852027492302,15.826902,115843000000.0,84532000000.0,64602000000.0,20336000000.0,26817000000.0,3871000000.0,-48531300000.0,-0.3418045884629669
フジ,8278,小売業,プライム（内国株式）,2025-02-28,愛媛県,171214258176.0,0.7800762,808926000000.0,12960000000.0,0.012560001,3818000000.0,0.00483,0.01799,0.5287779742015697,,193781000000.0,121331000000.0,78744000000.0,69825000000.0,26291000000.0,24481000000.0,-97900300000.0,-0.5717999250936403
ゼビオホールディングス,8281,小売業,プライム（内国株式）,2025-03-31,福島県,44899553280.0,0.3710768,250603000000.0,7006000000.0,0.042919997,971000000.0,-0.00611,-0.01237,0.5967768031810314,9.509203,81830000000.0,66568000000.0,130727000000.0,7366000000.0,19855000000.0,2733000000.0,50810100000.0,1.1316393212899245
ケーズホールディングス,8282,小売業,プライム（内国株式）,2025-03-31,茨城県,236950290432.0,0.95524,738019000000.0,21786000000.0,0.03907,9525000000.0,0.015,0.04348,0.5944326940820759,15.436923,171424000000.0,148565000000.0,224686000000.0,66908000000.0,15833000000.0,1044000000.0,53992800000.0,0.22786551517435197
ＰＡＬＴＡＣ,8283,卸売業,プライム（内国株式）,2025-03-31,大阪府,273347067904.0,0.939689,1188097000000.0,28009000000.0,0.0241,22864000000.0,0.019170001,,0.567334847982834,,219382000000.0,209028000000.0,365735000000.0,349000000.0,69916000000.0,25600000000.0,164273000000.0,0.6009685827604816
三谷産業,8285,卸売業,スタンダード（内国株式）,2025-03-31,石川県,31339341824.0,0.58918446,103072000000.0,2080000000.0,0.04269,2440000000.0,0.02711,0.060159996,0.5067382561820827,,45926000000.0,36786000000.0,46060000000.0,17733000000.0,8445000000.0,27440000000.0,19342000000.0,0.6171795217852243
Ｏｌｙｍｐｉｃグループ,8289,小売業,スタンダード（内国株式）,2025-02-28,東京都,9165250560.0,0.3981774,98637000000.0,51000000.0,-0.0326,-67000000.0,-0.01825,-0.074,0.3607561349913228,,44570000000.0,28206000000.0,19660000000.0,31832000000.0,4177000000.0,655000000.0,-24451500000.0,-2.6678485045148617
日産東京販売ホールディングス,8291,小売業,スタンダード（内国株式）,2025-03-31,,29723908096.0,0.5203493,141605000000.0,7412000000.0,0.02693,4312000000.0,0.02964,0.07216,0.5834612334030346,,40438000000.0,26708000000.0,36305000000.0,13177000000.0,16741000000.0,6216000000.0,218200000.0,0.00734089202857425
あおぞら銀行,8304,銀行業,プライム（内国株式）,2025-03-31,東京都,309835268096.0,0.6742026,108414000000.0,,0.23868,20518000000.0,0.16764,0.043319996,0.0581541820516606,12.053187,7302749000000.0,,,855940000000.0,1409371000000.0,1411549000000.0,,
三菱ＵＦＪフィナンシャル・グループ,8306,銀行業,プライム（内国株式）,2025-03-31,,26339746775040.0,1.3203653,6838439000000.0,,0.38261002,1862946000000.0,0.23105,0.05943,0.04967251118718582,15.259099,391385370000000.0,,,23940159000000.0,109095437000000.0,92745772000000.0,,
りそなホールディングス,8308,銀行業,プライム（内国株式）,2025-03-31,東京都,3428485169152.0,1.2320706,879798000000.0,,0.39117,213324000000.0,0.22516,0.08276,0.03527534206179239,17.11901,74618002000000.0,,,6809185000000.0,19548812000000.0,10908357000000.0,,
三井住友トラストグループ,8309,銀行業,プライム（内国株式）,2025-03-31,東京都,2973881073664.0,0.95811695,1514183000000.0,,0.24079001,257635000000.0,0.18381001,0.09038,0.03957878209981502,11.386951,75119789000000.0,,,19426420000000.0,25173611000000.0,12418487000000.0,,
三井住友フィナンシャルグループ,8316,銀行業,プライム（内国株式）,2025-03-31,東京都,16011242766336.0,1.108963,5066265000000.0,,0.35586,1177996000000.0,0.15399,0.03518,0.048008698780436065,13.095875,291440508000000.0,,,32500560000000.0,75590583000000.0,46379949000000.0,,
千葉銀行,8331,銀行業,プライム（内国株式）,2025-03-31,千葉県,1058832318464.0,0.92439365,249746000000.0,,0.40815,74259000000.0,0.27031,0.06501,0.052941359212385464,13.562625,20486102000000.0,,,3114190000000.0,4245781000000.0,3202125000000.0,,
群馬銀行,8334,銀行業,プライム（内国株式）,2025-03-31,群馬県,605223190528.0,1.0551238,160151000000.0,,0.37284002,43900000000.0,0.28469,0.082270004,0.053322603189073135,24.045113,9994238000000.0,,,1100233000000.0,1276230000000.0,2195792000000.0,,
武蔵野銀行,8336,銀行業,プライム（内国株式）,2025-03-31,埼玉県,141421264896.0,0.52783704,72790000000.0,,0.27562,13146000000.0,0.17596,0.049429998,0.04893627475065101,,5206986000000.0,,,63434000000.0,161488000000.0,1056170000000.0,,
千葉興業銀行,8337,銀行業,プライム（内国株式）,2025-03-31,千葉県,87996243968.0,0.508315,48823000000.0,,0.26959,7459000000.0,0.14875,0.04724,0.052405318884850095,,3072058000000.0,,,35810000000.0,244521000000.0,522186000000.0,,
筑波銀行,8338,銀行業,プライム（内国株式）,2025-03-31,茨城県,26186098688.0,0.26683092,33805000000.0,,0.19291,4103000000.0,0.11652,0.04632,0.031747014925889605,,2798133000000.0,,,143300000000.0,307350000000.0,422640000000.0,,
七十七銀行,8341,銀行業,プライム（内国株式）,2025-03-31,宮城県,494198030336.0,0.8186341,157017000000.0,,0.43055,39270000000.0,0.24904,0.06707,0.055066337540665825,25.918287,9848813000000.0,,,712325000000.0,1001241000000.0,2920008000000.0,,
秋田銀行,8343,銀行業,プライム（内国株式）,2025-03-31,秋田県,65708195840.0,0.39477548,46957000000.0,,0.20959,5662000000.0,0.13123,0.03776,0.04518514215795495,,3303248000000.0,,,87388000000.0,466752000000.0,877867000000.0,,
山形銀行,8344,銀行業,プライム（内国株式）,2025-03-31,山形県,53394014208.0,0.37283736,45314000000.0,,0.17872,4412000000.0,0.091120005,0.03146,0.04292326999343605,,3028251000000.0,,,119014000000.0,206595000000.0,817225000000.0,,
岩手銀行,8345,銀行業,プライム（内国株式）,2025-03-31,岩手県,69393154048.0,0.36153188,42564000000.0,,0.25011998,6976000000.0,0.16489,0.03839,0.048558333664231,,3618130000000.0,,,169276000000.0,319122000000.0,1198152000000.0,,
東邦銀行,8346,銀行業,プライム（内国株式）,2025-03-31,福島県,114115313664.0,0.5785755,59629000000.0,,0.26233,7445000000.0,0.12732,0.04166,0.029644954939247646,,6456005000000.0,,,222053000000.0,1235480000000.0,1222007000000.0,,
東北銀行,8349,銀行業,スタンダード（内国株式）,2025-03-31,岩手県,12647292928.0,0.34412402,13615000000.0,,0.22461,1069000000.0,0.08563,0.031,0.03503916847346458,,974237000000.0,,,1110000000.0,63411000000.0,215411000000.0,,
ふくおかフィナンシャルグループ,8354,銀行業,プライム（内国株式）,2025-03-31,,843056087040.0,0.8693992,296141000000.0,,0.37518,72136000000.0,0.22076,0.07618,0.028800603100374078,10.962777,31333030000000.0,,,6310034000000.0,7160305000000.0,5597311000000.0,,
スルガ銀行,8358,銀行業,プライム（内国株式）,2025-03-31,静岡県,263856816128.0,0.9170786,66683000000.0,,0.27098,20177000000.0,0.23332001,0.06283,0.08540817752987348,17.359526,3166451000000.0,,,,693361000000.0,444577000000.0,,
八十二銀行,8359,銀行業,プライム（内国株式）,2025-03-31,長野県,712408498176.0,0.7467734,201464000000.0,,0.38513002,47982000000.0,0.24160999,0.05016,0.07129023102382512,29.526516,12547659000000.0,,,2176443000000.0,3027055000000.0,3511743000000.0,,
山梨中央銀行,8360,銀行業,プライム（内国株式）,2025-03-31,山梨県,102884876288.0,0.46349248,54711000000.0,,0.29336,7669000000.0,0.13406,0.035889998,0.04700319924117702,,4313770000000.0,,,493584000000.0,554863000000.0,1135925000000.0,,
大垣共立銀行,8361,銀行業,プライム（内国株式）,2025-03-31,,155082244096.0,0.4868762,113990000000.0,,0.1919,14718000000.0,0.12968999,0.047810003,0.048689837614429694,,6223375000000.0,,,272303000000.0,774352000000.0,1065325000000.0,,
福井銀行,8362,銀行業,プライム（内国株式）,2025-03-31,福井県,51783114752.0,0.36349583,56122000000.0,,0.25672,7166000000.0,0.09671,0.04211,0.03181327775179359,,4150347000000.0,,,523514000000.0,872378000000.0,940172000000.0,,
清水銀行,8364,銀行業,プライム（内国株式）,2025-03-31,静岡県,23108397056.0,0.31271708,21187000000.0,,0.20966999,1861000000.0,0.0817,0.02885,0.03964669226338391,,1734014000000.0,,,118034000000.0,243103000000.0,263344000000.0,,
富山銀行,8365,銀行業,スタンダード（内国株式）,2025-03-31,富山県,8928736256.0,0.30677384,8949000000.0,,0.19344999,954000000.0,0.10548,0.034730002,0.051867371238726666,,519068000000.0,,,11561000000.0,30671000000.0,123008000000.0,,
滋賀銀行,8366,銀行業,プライム（内国株式）,2025-03-31,,293080334336.0,0.6414442,103311000000.0,,0.3254,18720000000.0,0.18020001,0.04151,0.05908557099244084,121.14286,7083408000000.0,,,939675000000.0,898939000000.0,1802790000000.0,,
南都銀行,8367,銀行業,プライム（内国株式）,2025-03-31,奈良県,163307700224.0,0.56475073,76348000000.0,,0.23736,13510000000.0,0.15117,0.045100003,0.04053477288874278,,6575433000000.0,,,305375000000.0,678270000000.0,1549750000000.0,,
百五銀行,8368,銀行業,プライム（内国株式）,2025-03-31,三重県,230777225216.0,0.5211733,103531000000.0,,0.17611,18042000000.0,0.15109,0.03556,0.058581341598930206,,6997772000000.0,,,550054000000.0,665527000000.0,1490200000000.0,,
紀陽銀行,8370,銀行業,プライム（内国株式）,2025-03-31,和歌山県,196356276224.0,0.8133363,80261000000.0,,0.36915,17618000000.0,0.22896999,0.08527,0.03968587025282548,,5690164000000.0,,,762999000000.0,807017000000.0,832041000000.0,,
ほくほくフィナンシャルグループ,8377,銀行業,プライム（内国株式）,2025-03-31,富山県,499576045568.0,0.7701579,168682000000.0,,0.40025002,39072000000.0,0.24624,0.07044,0.03979996618255823,18.196287,15782541000000.0,,,1118836000000.0,3191879000000.0,2325744000000.0,,
山陰合同銀行,8381,銀行業,プライム（内国株式）,2025-03-31,島根県,205988347904.0,0.6606488,113941000000.0,,0.14932999,18737000000.0,0.16081,0.055120002,0.036542518935162756,,8236870000000.0,,,1351161000000.0,1220745000000.0,1997843000000.0,,
鳥取銀行,8383,銀行業,スタンダード（内国株式）,2025-03-31,鳥取県,12803852288.0,0.2630341,13876000000.0,,0.20504999,1313000000.0,0.09144,0.02633,0.04336988762582672,,1058368000000.0,,,24056000000.0,93268000000.0,110962000000.0,,
百十四銀行,8386,銀行業,プライム（内国株式）,2025-03-31,香川県,162848751616.0,0.49607873,71544000000.0,,0.36347,13700000000.0,0.19193001,0.04196,0.05705505595382912,,5425312000000.0,,,621791000000.0,861929000000.0,1215420000000.0,,
四国銀行,8387,銀行業,プライム（内国株式）,2025-03-31,高知県,62231261184.0,0.37574583,47083000000.0,,0.28183,6813000000.0,0.14563,0.04309,0.04742547586061411,,3214937000000.0,,,182830000000.0,178834000000.0,1021373000000.0,,
阿波銀行,8388,銀行業,プライム（内国株式）,2025-03-31,徳島県,146288082944.0,0.4299019,70472000000.0,,0.27394,13202000000.0,0.18283,0.03785,0.08303707345845276,,3690685000000.0,,,199514000000.0,427652000000.0,1035528000000.0,,
大分銀行,8392,銀行業,プライム（内国株式）,2025-03-31,,78239309824.0,0.3805929,69493000000.0,,0.25621,7555000000.0,0.10421,0.03496,0.046261808534763145,,4298142000000.0,,,386883000000.0,781091000000.0,1339212000000.0,,
宮崎銀行,8393,銀行業,プライム（内国株式）,2025-03-31,宮崎県,85589794816.0,0.41588384,57870000000.0,,0.30243,9784000000.0,0.15613,0.05325,0.046573780090063896,,3882138000000.0,,,379012000000.0,828456000000.0,773296000000.0,,
佐賀銀行,8395,銀行業,プライム（内国株式）,2025-03-31,佐賀県,54303498240.0,0.454332,47911000000.0,,0.13312,7496000000.0,0.12877,0.05258,0.03662108253322202,,3061413000000.0,,,6427000000.0,270964000000.0,581260000000.0,,
琉球銀行,8399,銀行業,プライム（内国株式）,2025-03-31,沖縄県,62184460288.0,0.43320838,60705000000.0,,0.19136,5751000000.0,0.09442,0.04437,0.046961261023443016,10.504492,2837690000000.0,,,19535000000.0,171575000000.0,687566000000.0,,
セブン銀行,8410,銀行業,プライム（内国株式）,2025-03-31,東京都,328609202176.0,1.1820412,156657000000.0,,0.16742,18221000000.0,0.084300004,0.07092,0.18531768870778093,16.005714,1213491000000.0,,,98343000000.0,892852000000.0,120702000000.0,,
みずほフィナンシャルグループ,8411,銀行業,プライム（内国株式）,2025-03-31,東京都,12543763415040.0,1.1964343,3645206000000.0,,0.38759997,885433000000.0,0.22787,0.084680006,0.036856554814174276,14.989751,272796651000000.0,,,22493724000000.0,72483086000000.0,38239994000000.0,,
高知銀行,8416,銀行業,スタンダード（内国株式）,2025-03-31,高知県,8505079296.0,0.16304515,21279000000.0,,0.09715,860000000.0,0.018229999,0.00829,0.04395522465695471,,1099334000000.0,,,54464000000.0,95757000000.0,283915000000.0,,
山口フィナンシャルグループ,8418,銀行業,プライム（内国株式）,2025-03-31,,373970862080.0,0.59122807,168207000000.0,,0.31258,35345000000.0,0.19577,0.052600004,0.0476418979089434,16.321363,12371305000000.0,,,971580000000.0,1860262000000.0,2130577000000.0,,
芙蓉総合リース,8424,その他金融業,プライム（内国株式）,2025-03-31,東京都,361277849600.0,0.751086,678395000000.0,64760000000.0,0.09019,45277000000.0,0.07051,0.10104,0.13331828847442329,5.2175612,3035899000000.0,1476083000000.0,2215183000000.0,2803985000000.0,66598000000.0,155675000000.0,-711743500000.0,-1.9700723440089918
みずほリース,8425,その他金融業,プライム（内国株式）,2025-03-31,東京都,347151466496.0,0.86603385,695423000000.0,48966000000.0,0.05598,42038000000.0,0.054970004,0.11533,0.0982219108423393,2.1638143,3496568000000.0,1991876000000.0,2542515000000.0,3198669000000.0,68125000000.0,377214000000.0,-690003200000.0,-1.987614245057353
東京センチュリー,8439,その他金融業,プライム（内国株式）,2025-03-31,東京都,903808352256.0,0.8756526,1368635000000.0,117060000000.0,0.1016,85279000000.0,0.06104,0.08492,0.15039675144229206,10.11687,5685975000000.0,1881062000000.0,3076059000000.0,4933180000000.0,177364000000.0,451367000000.0,-2293959100000.0,-2.5381034533195437
ＳＢＩホールディングス,8473,証券、商品先物取引業,プライム（内国株式）,2025-03-31,東京都,2222422228992.0,1.4657158,1443733000000.0,292554000000.0,0.413,162120000000.0,0.16955,,0.039279765506207216,16.54747,30349637000000.0,17139761000000.0,19565669000000.0,5721388000000.0,5500548000000.0,7337675000000.0,-5647595500000.0,-2.5411892602251007
Ｊトラスト,8508,その他金融業,スタンダード（内国株式）,2024-12-31,東京都,55670947840.0,0.3658302,128170000000.0,6254000000.0,0.08157,6040000000.0,0.0378,0.03596,0.12378912636062173,6.747573,1093811000000.0,15808000000.0,1009981000000.0,69308000000.0,125327000000.0,190421000000.0,49464700000.0,0.8885190915405833
日本証券金融,8511,その他金融業,プライム（内国株式）,2025-03-31,東京都,144808886272.0,1.1084386,24229000000.0,,0.13033,10375000000.0,0.132,0.06906,0.00975664560503585,,13635244000000.0,,,2929005000000.0,1435297000000.0,640716000000.0,,
アイフル,8515,その他金融業,プライム（内国株式）,2025-03-31,京都府,217388908544.0,0.6518184,189050000000.0,25304000000.0,0.47661,22516000000.0,0.11632,0.083050005,0.15045106807203004,8.299817,1227057000000.0,789470000000.0,1336938000000.0,789616000000.0,60608000000.0,8247000000.0,115653900000.0,0.5320138031632436
日本アジア投資,8518,証券、商品先物取引業,スタンダード（内国株式）,2025-03-31,東京都,5063055360.0,0.7381627,3092000000.0,279000000.0,-0.54639,400000000.0,0.03007,0.02161,0.4420520137492704,,8262000000.0,1353000000.0,9882000000.0,7416000000.0,4302000000.0,117000000.0,1701900000.0,0.3361409028717395
名古屋銀行,8522,銀行業,プライム（内国株式）,2025-03-31,愛知県,195969695744.0,0.6950809,89169000000.0,,0.28452998,14730000000.0,0.16695999,0.055809997,0.047922156649552766,,5493830000000.0,,,379178000000.0,711182000000.0,936433000000.0,,
北洋銀行,8524,銀行業,プライム（内国株式）,2025-03-31,北海道,276003291136.0,0.7020199,129868000000.0,,0.21062,20608000000.0,0.0,0.05228,0.028295342453365634,23.418531,13062325000000.0,,,899888000000.0,2653639000000.0,2605518000000.0,,
大光銀行,8537,銀行業,スタンダード（内国株式）,2025-03-31,新潟県,16429756416.0,0.2102309,18799000000.0,,0.22564,2495000000.0,0.13141,0.03195,0.04466253517368234,,1603291000000.0,,,88100000000.0,127108000000.0,342970000000.0,,
愛媛銀行,8541,銀行業,プライム（内国株式）,2025-03-31,愛媛県,48805498880.0,0.35220316,43840000000.0,,0.21947001,5715000000.0,0.12369,0.04235,0.04571995435194033,,2826954000000.0,,,71005000000.0,269082000000.0,633029000000.0,,
トマト銀行,8542,銀行業,スタンダード（内国株式）,2025-03-31,岡山県,16285310976.0,0.28849983,22209000000.0,,0.07485,1817000000.0,0.06638,0.02702,0.04095229856322387,,1308166000000.0,,,39983000000.0,108834000000.0,156099000000.0,,
