会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
アイエックス・ナレッジ,9753,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,14279147520.0,1.3871597,22828117000.0,1867757000.0,0.096920006,1326531000.0,0.06245,0.15381,0.6675113886506127,,5010619000.0,3664246000.0,10819581000.0,340000000.0,6460423000.0,2905513000.0,7842821100.0,0.5492499527030589
応用地質,9755,サービス業,プライム（内国株式）,2024-12-31,,65035083776.0,0.86120766,74085000000.0,4385000000.0,-0.02174,4010000000.0,0.06086,0.060500003,0.7282027761917688,20.666183,28079000000.0,17428000000.0,76466000000.0,9931000000.0,18756000000.0,5451000000.0,52202700000.0,0.8026852118742783
船井総研ホールディングス,9757,サービス業,プライム（内国株式）,2024-12-31,大阪府,115031547904.0,4.645851,30645058000.0,8324176000.0,0.28744,5993489000.0,0.14567,0.19003999,0.7948583010747784,17.984161,6449439000.0,6274962000.0,17756843000.0,300000000.0,10846416000.0,2264909000.0,12892840300.0,0.1120809076720393
ＮＳＤ,9759,情報・通信業,プライム（内国株式）,2025-03-31,東京都,262095912960.0,3.9581997,107791000000.0,16856000000.0,0.16208,11795000000.0,0.109189995,0.19125,0.7450295629109798,22.465574,22235000000.0,14725000000.0,54432000000.0,1857000000.0,27358000000.0,1785000000.0,33446500000.0,0.1276116808624347
進学会ホールディングス,9760,サービス業,スタンダード（内国株式）,2025-03-31,,3000008704.0,0.34812123,6245958000.0,-439032000.0,-0.16837,-566770000.0,-0.13721,-0.10255,0.3942396382828598,,14303282000.0,14028345000.0,15700104000.0,7035592000.0,5476347000.0,534862000.0,1771225400.0,0.590406753699872
東海リース,9761,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,7787458560.0,0.46362206,18397791000.0,1511487000.0,0.05272,1069610000.0,0.059520002,0.068330005,0.461429023700293,,19579480000.0,10150731000.0,15079983000.0,13955326000.0,2545273000.0,314427000.0,-4279398100.0,-0.5495243495716271
丸建リース,9763,卸売業,スタンダード（内国株式）,2025-03-31,東京都,11279556608.0,0.67072344,22807000000.0,1518000000.0,0.07481,1218000000.0,0.052389998,0.072519995,0.4429576166267155,,20496000000.0,16156000000.0,22381000000.0,8396000000.0,2000000000.0,5179000000.0,5510300000.0,0.4885209757351483
オオバ,9765,サービス業,プライム（内国株式）,2025-05-31,東京都,17521995776.0,1.3439908,18096690000.0,1936747000.0,0.059499998,1334261000.0,0.07423,0.0994,0.7355836448022802,,4733369000.0,3235318000.0,9473920000.0,,1688902000.0,1626501000.0,5879101700.0,0.3355269442566951
コナミグループ,9766,情報・通信業,プライム（内国株式）,2025-03-31,東京都,3312325230592.0,6.427469,421602000000.0,101944000000.0,0.29279,74692000000.0,0.18336001,0.17567,0.7245458919764225,40.613987,183172000000.0,116314000000.0,366836000000.0,59905000000.0,294216000000.0,17903000000.0,196196100000.0,0.0592321364423911
日建工学,9767,サービス業,スタンダード（内国株式）,2025-03-31,東京都,2674899968.0,0.5900694,5515740000.0,343238000.0,0.00529,283501000.0,0.05138,0.0684,0.7029697515021552,,1934075000.0,1560729000.0,4731562000.0,323679000.0,2735505000.0,1475031000.0,3830008700.0,1.431832496847972
いであ,9768,サービス業,スタンダード（内国株式）,2024-12-31,東京都,23880038400.0,0.8023393,24310486000.0,3254356000.0,0.03748,2376014000.0,0.082600005,0.06972,0.7669753116498728,,8726739000.0,5572079000.0,17261143000.0,518564000.0,3768137000.0,1802699000.0,9796293300.0,0.4102293780231107
学究社,9769,サービス業,プライム（内国株式）,2025-03-31,東京都,24431706112.0,3.6178532,13289916000.0,2621207000.0,-0.0149300005,1862845000.0,0.0,0.28572,0.6034166029288834,,4818545000.0,2844772000.0,3517752000.0,1653498000.0,2642584000.0,493094000.0,-955627200.0,-0.0391142229535345
札幌臨床検査センター,9776,サービス業,スタンダード（内国株式）,2025-03-31,北海道,3534663168.0,0.3171239,20131372000.0,706084000.0,0.01717,464176000.0,0.02253,0.03995,0.6780098908651829,,5056823000.0,3121127000.0,6636148000.0,1933674000.0,2941239000.0,234985000.0,1743814500.0,0.4933467255910252
昴,9778,サービス業,スタンダード（内国株式）,2025-02-28,鹿児島県,3897615872.0,1.1404542,3450884000.0,93950000.0,0.10094,57904000.0,0.03797,0.041989997,0.5155844377129328,,3354726000.0,1099421000.0,916466000.0,1691727000.0,769790000.0,151040000.0,-2332532000.0,-0.5984509701832413
ハリマビステム,9780,サービス業,スタンダード（内国株式）,2025-03-31,神奈川県,7595531264.0,0.8261398,28025552000.0,1136095000.0,0.04121,860267000.0,0.03016,0.09559,0.6216423299456705,,5596297000.0,4600037000.0,9467116000.0,827423000.0,4766959000.0,1607920000.0,4996363000.0,0.6578029668156204
ディーエムエス,9782,サービス業,スタンダード（内国株式）,2025-03-31,東京都,16496660480.0,1.227819,27555696000.0,1190870000.0,0.06786,841330000.0,0.037249997,0.07442,0.8111462861554517,,3894292000.0,3277221000.0,12083666000.0,293488000.0,7745050000.0,,8189374000.0,0.4964261712198371
ナック,9788,サービス業,プライム（内国株式）,2025-03-31,東京都,21795293184.0,0.97322154,59791000000.0,3011000000.0,-0.0031400002,1365000000.0,0.02565,0.07106,0.5863947003220654,,15796000000.0,11623000000.0,23736000000.0,7220000000.0,8589000000.0,1096000000.0,8707200000.0,0.3994990994841026
福井コンピュータホールディングス,9790,情報・通信業,プライム（内国株式）,2025-03-31,福井県,62955945984.0,2.3358536,14717000000.0,6086000000.0,0.42402,4189000000.0,0.28754,0.17132999,0.8201791550659726,15.543645,5942000000.0,5705000000.0,23077000000.0,,21172000000.0,4698000000.0,20423600000.0,0.3244109778795251
ビケンテクノ,9791,サービス業,スタンダード（内国株式）,2025-03-31,東京都,9610744832.0,0.43872654,34669302000.0,1424894000.0,0.06301,979058000.0,0.03162,0.05171,0.5365527122900848,,18700644000.0,10587961000.0,20677154000.0,10805808000.0,9557205000.0,1791651000.0,3230665700.0,0.3361514384653262
ダイセキ,9793,サービス業,プライム（内国株式）,2025-02-28,愛知県,152498536448.0,1.8099217,67304000000.0,14323000000.0,0.19885,9307000000.0,0.12938,0.108509995,0.742068904826858,22.16038,19785000000.0,13993000000.0,46650000000.0,6034000000.0,30416000000.0,7169000000.0,31883300000.0,0.209072826157068
ステップ,9795,サービス業,プライム（内国株式）,2024-09-30,神奈川県,37961588736.0,1.3843158,15098935000.0,3511476000.0,0.22636,2508598000.0,0.16973,0.10025,0.8966701370147845,13.372222,3023460000.0,2375898000.0,10256783000.0,295532000.0,9674288000.0,1766356000.0,8469772200.0,0.2231142710833882
旭情報サービス,9799,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,17349986304.0,1.4208361,15820459000.0,1585740000.0,0.10715,1189246000.0,0.077810004,0.10887,0.7977738111080303,,2961790000.0,2872820000.0,10435076000.0,210000000.0,6697860000.0,3022704000.0,9589178800.0,0.5526908570405751
テーオーホールディングス,9812,卸売業,スタンダード（内国株式）,2025-05-31,北海道,1845693184.0,4.373709,24188270000.0,222187000.0,0.00898,-7585000.0,-0.0028600001,-0.09029,0.0271436065108661,,16403237000.0,10437912000.0,8034781000.0,11526111000.0,683490000.0,74442000.0,-8316346600.0,-4.505812055921858
ストライダーズ,9816,不動産業,スタンダード（内国株式）,2025-03-31,東京都,2420416512.0,0.92036164,7788787000.0,47621000.0,0.023710001,43501000.0,0.00607,0.01932,0.4480643574944312,,3034752000.0,1043975000.0,3497253000.0,1958864000.0,2142423000.0,10000000.0,469501000.0,0.1939752921335218
大丸エナウィン,9818,卸売業,スタンダード（内国株式）,2025-03-31,大阪府,11107810304.0,0.7321416,33418604000.0,1266188000.0,0.00921,888729000.0,0.025320001,0.05746,0.6737233837340012,,7220695000.0,5397967000.0,9624002000.0,1559895000.0,3218536000.0,774200000.0,2945247000.0,0.2651509991073034
エムティジェネックス,9820,不動産業,スタンダード（内国株式）,2025-03-31,,3858725632.0,0.935155,3950554000.0,410701000.0,0.06762,264994000.0,0.06658,0.06755,0.8061583703692132,,992694000.0,630985000.0,4563167000.0,102325000.0,2007270000.0,30000000.0,3591473000.0,0.9307407010792106
マミーマートホールディングス,9823,小売業,スタンダード（内国株式）,2024-09-30,埼玉県,76721201152.0,1.8550072,160741000000.0,6438000000.0,0.03611,4733000000.0,0.02737,0.12827,0.5160732049657277,,35474000000.0,20463000000.0,11718000000.0,14453000000.0,2652000000.0,346000000.0,-23513800000.0,-0.3064837313145616
泉州電業,9824,卸売業,プライム（内国株式）,2024-10-31,大阪府,76604129280.0,1.3504126,136153000000.0,10355000000.0,0.05984,7578000000.0,0.05165,0.12945,0.4911388352881546,10.133908,56857000000.0,53920000000.0,79442000000.0,599000000.0,30513000000.0,3139000000.0,24782300000.0,0.3235112810879534
リリカラ,9827,卸売業,スタンダード（内国株式）,2024-12-31,,8006014976.0,1.0676706,33803195000.0,150627000.0,-0.0346,61069000.0,0.0,0.0,0.4112590908707647,,12009747000.0,10627439000.0,16599199000.0,3249031000.0,3286264000.0,318303000.0,4812264100.0,0.6010810764688732
Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,9828,小売業,スタンダード（内国株式）,2025-03-31,東京都,52466450432.0,2.8421078,67472000000.0,6793000000.0,0.090579994,4960000000.0,0.06524,0.2678,0.4900327454472338,12.762028,17754000000.0,10813000000.0,15834000000.0,8200000000.0,11952000000.0,37000000.0,-1894100000.0,-0.036101165304767
トラスコ中山,9830,卸売業,プライム（内国株式）,2024-12-31,東京都,157927686144.0,0.8696432,295024000000.0,19984000000.0,0.06696,16095000000.0,0.050890002,0.09165,0.6437345073809612,10.058799,96295000000.0,48436000000.0,137971000000.0,56500000000.0,41352000000.0,2616000000.0,43507200000.0,0.2754881114406356
ヤマダホールディングス,9831,小売業,プライム（内国株式）,2025-03-31,群馬県,307711311872.0,0.4877441,1629069000000.0,42821000000.0,0.0196,26912000000.0,0.01648,0.04368,0.4825136983199746,9.943516,679707000000.0,469402000000.0,655250000000.0,325551000000.0,58378000000.0,15423000000.0,-13660900000.0,-0.0443951829943859
オートバックスセブン,9832,卸売業,プライム（内国株式）,2025-03-31,東京都,120936349696.0,0.9066439,249525000000.0,12126000000.0,0.037100002,8132000000.0,0.03728,0.07656,0.5776657755182539,14.638783,96209000000.0,58432000000.0,127028000000.0,37818000000.0,31292000000.0,9145000000.0,37220500000.0,0.3077693356345042
ジュンテンドー,9835,小売業,スタンダード（内国株式）,2025-02-28,島根県,3941385216.0,0.3549702,44376054000.0,472681000.0,0.0345,152602000.0,0.0020299999,0.00885,0.3325334895767755,,25943928000.0,13269275000.0,15940381000.0,13937287000.0,1279115000.0,396884000.0,-9725728200.0,-2.4675913839932564
モリト,9837,卸売業,プライム（内国株式）,2024-11-30,大阪府,42337701888.0,1.0621034,48537182000.0,2868989000.0,0.0548,2572058000.0,0.068509996,0.09101,0.7484511375602055,16.730965,13200464000.0,8886731000.0,32049501000.0,1193286000.0,15461604000.0,6386750000.0,23319762000.0,0.5508036799373289
アークランズ,9842,小売業,プライム（内国株式）,2025-02-28,新潟県,113711177728.0,0.8996829,330963000000.0,16232000000.0,0.050019998,10126000000.0,0.02775,0.07733,0.3611498752409269,9.167807,213181000000.0,120491000000.0,87237000000.0,121606000000.0,18053000000.0,2785000000.0,-123994500000.0,-1.0904336977020672
ニトリホールディングス,9843,小売業,プライム（内国株式）,2025-03-31,東京都,1407841075200.0,1.530538,928828000000.0,114400000000.0,0.15523,82548000000.0,0.091070004,0.089209996,0.5922031932345639,2.789003,623687000000.0,353664000000.0,364690000000.0,193138000000.0,136001000000.0,79151000000.0,-203591300000.0,-0.1446124165478532
パーカーコーポレーション,9845,化学,スタンダード（内国株式）,2025-03-31,,30152247296.0,0.6432087,70014000000.0,4910000000.0,0.0954,2812000000.0,0.05653,0.08631,0.6422310981892086,,22377000000.0,17740000000.0,47896000000.0,5306000000.0,21904000000.0,5400000000.0,29299000000.0,0.9717020330981035
天満屋ストア,9846,小売業,スタンダード（内国株式）,2025-02-28,岡山県,10983355392.0,0.40828788,58680046000.0,2283848000.0,0.03103,1578968000.0,0.022850001,0.05119,0.6254496339040605,,15711151000.0,11748686000.0,5620630000.0,4531807000.0,571768000.0,1263736000.0,-9205905800.0,-0.8381687991909422
共同紙販ホールディングス,9849,卸売業,スタンダード（内国株式）,2025-03-31,,3058768896.0,0.7846905,16888324000.0,-10196000.0,-0.00811,28016000.0,0.00083,0.00358,0.4094212484050531,,5622404000.0,5306313000.0,6785005000.0,,807832000.0,582456000.0,1570320200.0,0.5133830810341808
グルメ杵屋,9850,小売業,プライム（内国株式）,2025-03-31,大阪府,21867567104.0,2.4468527,42072804000.0,947369000.0,-0.012130001,649189000.0,0.01087,0.052389998,0.2939326455321533,,22045383000.0,7990760000.0,9436877000.0,13945227000.0,5070733000.0,914834000.0,-11968122200.0,-0.5473001245671631
銀座ルノアール,9853,小売業,スタンダード（内国株式）,2025-03-31,東京都,5717535232.0,1.8036386,7799973000.0,82210000.0,0.01743,-76449000.0,0.0029699998,0.00841,0.5193561770402844,,2786186000.0,2075960000.0,2428008000.0,1943032000.0,1962116000.0,89630000.0,-295437000.0,-0.0516720908594481
愛眼,9854,小売業,スタンダード（内国株式）,2025-03-31,,3279784960.0,0.27471188,14863000000.0,-129000000.0,-0.023239998,3000000.0,0.00411,0.00519,0.8670420095279342,,1842000000.0,1336000000.0,7393000000.0,0.0,4299000000.0,604000000.0,5973800000.0,1.8213999005593344
ケーユーホールディングス,9856,小売業,スタンダード（内国株式）,2025-03-31,東京都,38634692608.0,0.5656067,159964000000.0,9188000000.0,0.03993,6529000000.0,0.03754,0.09387,0.7328855007925127,,24773000000.0,19174000000.0,43695000000.0,9178000000.0,13258000000.0,1100000000.0,19692000000.0,0.5096973386018975
英和,9857,卸売業,スタンダード（内国株式）,2025-03-31,大阪府,14821651456.0,0.84656435,47136291000.0,2786231000.0,0.04422,1954217000.0,0.04006,0.115839995,0.5119233639364681,,16166866000.0,15942786000.0,28615569000.0,169872000.0,6108352000.0,2086420000.0,13909197000.0,0.9384377335610178
吉野家ホールディングス,9861,小売業,プライム（内国株式）,2025-02-28,東京都,194570485760.0,2.9595177,204983000000.0,7306000000.0,0.05904,3803000000.0,0.01959,0.066149995,0.5387992914291471,43.723637,54301000000.0,34843000000.0,38301000000.0,28279000000.0,20571000000.0,2878000000.0,-13985400000.0,-0.0718783218604428
ソレキア,9867,卸売業,スタンダード（内国株式）,2025-03-31,東京都,7240646656.0,0.6517234,28025172000.0,1727085000.0,0.03012,1080771000.0,0.03928,0.10385,0.4987915729151979,,11164744000.0,9173792000.0,19974578000.0,2980000000.0,10447493000.0,596453000.0,9227351100.0,1.2743821841318146
加藤産業,9869,卸売業,プライム（内国株式）,2024-09-30,兵庫県,184497471488.0,1.1503526,1169833000000.0,16863000000.0,0.01324,14459000000.0,0.01171,0.09237,0.3424524069251882,30.260168,291838000000.0,265926000000.0,305532000000.0,14623000000.0,90836000000.0,58082000000.0,54351400000.0,0.294591571156221
北恵,9872,卸売業,スタンダード（内国株式）,2024-11-30,大阪府,8781253632.0,0.722219,61286027000.0,920395000.0,0.012159999,718919000.0,0.01298,0.06053,0.4798382133182774,,15127730000.0,14284358000.0,25565683000.0,0.0,11848948000.0,778091000.0,10982616700.0,1.250688928967722
コックス,9876,小売業,スタンダード（内国株式）,2025-02-28,東京都,6187780608.0,0.6160667,15302247000.0,1263448000.0,0.11243,1196567000.0,0.07338,0.119569995,0.67276006226306,,4334954000.0,3390639000.0,8073374000.0,,3889391000.0,2890321000.0,5761644700.0,0.9311326734097422
セキド,9878,小売業,スタンダード（内国株式）,2025-03-31,東京都,1248878336.0,1.7739937,7494389000.0,-276784000.0,-0.047670003,-545377000.0,-0.028399998,-0.2789,0.0489360163117258,,4536171000.0,3584519000.0,3551968000.0,3106657000.0,504166000.0,124088000.0,-897341400.0,-0.7185178685011636
イノテック,9880,電気機器,プライム（内国株式）,2025-03-31,神奈川県,23489118208.0,0.95866346,41977111000.0,1887432000.0,0.015520001,1200300000.0,0.02307,0.04142,0.5412840353964996,43.156628,20875795000.0,19167026000.0,29711605000.0,9616272000.0,6532327000.0,2648107000.0,10689484900.0,0.4550824260554549
イエローハット,9882,卸売業,プライム（内国株式）,2025-03-31,東京都,130696069120.0,1.0875578,154066000000.0,15451000000.0,0.05144,11260000000.0,0.070760004,0.09688,0.6499690085428625,,64941000000.0,58827000000.0,76789000000.0,35062000000.0,31251000000.0,11341000000.0,19786700000.0,0.1513947598671282
シャルレ,9885,卸売業,スタンダード（内国株式）,2025-03-31,兵庫県,5679333888.0,0.34640953,11548000000.0,-961000000.0,-0.07238,-1012000000.0,-0.0753,-0.052470002,0.8750778816199377,,2406000000.0,1587000000.0,12234000000.0,13000000.0,8311000000.0,2325000000.0,11455500000.0,2.0170499262606483
松屋フーズホールディングス,9887,小売業,プライム（内国株式）,2025-03-31,東京都,111901827072.0,2.453234,154223084000.0,4406725000.0,0.02238,2185996000.0,0.0,0.06061,0.4379566329938503,,58539646000.0,25999001000.0,33968372000.0,35370848000.0,16867291000.0,102940000.0,-24499216000.0,-0.2189349060783135
ＵＥＸ,9888,卸売業,スタンダード（内国株式）,2025-03-31,東京都,8297628672.0,0.47811162,50280989000.0,1771818000.0,0.020380002,927643000.0,0.01368,0.04191,0.3366219082273654,,34421333000.0,30072880000.0,39960632000.0,12147453000.0,6716174000.0,2882646000.0,7557151200.0,0.9107603507856756
ＪＢＣＣホールディングス,9889,情報・通信業,プライム（内国株式）,2025-03-31,東京都,88274321408.0,3.073375,69868000000.0,6159000000.0,0.095649995,4603000000.0,0.067150004,0.19624001,0.5438087527549139,4.1368184,20285000000.0,16551000000.0,37532000000.0,2688000000.0,17784000000.0,2226000000.0,18805200000.0,0.2130313742439684
マキヤ,9890,小売業,スタンダード（内国株式）,2025-03-31,,12112009216.0,0.5713211,89448024000.0,2266706000.0,0.02621,1497158000.0,0.0175,0.07823,0.5221366021862444,,19032050000.0,12743622000.0,12905928000.0,6269905000.0,4455840000.0,1420989000.0,-5131429700.0,-0.4236646132353801
コンセック,9895,卸売業,スタンダード（内国株式）,2025-03-31,広島県,2167281408.0,0.2782638,10297303000.0,-2540000.0,-0.032560002,-208268000.0,-0.02152,-0.025910001,0.6627293833269676,,3822216000.0,2695865000.0,5270478000.0,1458920000.0,1573578000.0,1460645000.0,2470713500.0,1.1400058575134513
ＪＫホールディングス,9896,卸売業,スタンダード（内国株式）,2025-03-31,東京都,36475715584.0,0.5549251,393258000000.0,7358000000.0,0.0149300005,4283000000.0,0.011080001,0.07021,0.2852875748986401,,157262000000.0,136150000000.0,149625000000.0,32226000000.0,50704000000.0,4454000000.0,-4519200000.0,-0.1238961300044333
サガミホールディングス,9900,小売業,プライム（内国株式）,2025-03-31,愛知県,52107141120.0,2.884011,35034150000.0,2058508000.0,0.08417,1356062000.0,0.04054,0.08392,0.704602929479056,,7472717000.0,5857921000.0,8869242000.0,1908892000.0,6335572000.0,757896000.0,1927052200.0,0.0369824971890532
日伝,9902,卸売業,プライム（内国株式）,2025-03-31,大阪府,71715323904.0,0.8118207,134771000000.0,6825000000.0,0.044660002,4892000000.0,0.03692,0.05865,0.7106946230178354,17.021725,35102000000.0,26952000000.0,80310000000.0,4759000000.0,15557000000.0,15945000000.0,56369500000.0,0.7860175054840117
カンセキ,9903,小売業,スタンダード（内国株式）,2025-02-28,,6367490560.0,0.56842464,37065817000.0,538849000.0,0.03102,518415000.0,-0.0178,-0.063140005,0.2538944384407541,,18113007000.0,14742496000.0,8959735000.0,11920145000.0,812445000.0,2566309000.0,-7356855700.0,-1.1553775589735622
ベリテ,9904,小売業,スタンダード（内国株式）,2025-03-31,神奈川県,10148248576.0,1.2769517,7947000000.0,876000000.0,0.05106,569000000.0,-0.01798,-0.02575,0.5916313559322034,,3084000000.0,3066000000.0,6321000000.0,1500000000.0,1988000000.0,,3237000000.0,0.3189712959589215
藤井産業,9906,卸売業,スタンダード（内国株式）,2025-03-31,栃木県,31373852672.0,0.8316461,96100124000.0,5360014000.0,0.04101,4123829000.0,0.0461,0.12322,0.5645123847740816,,26625587000.0,23856386000.0,50413385000.0,1575409000.0,19182125000.0,4061644000.0,26630948800.0,0.848826220943121
日本電計,9908,卸売業,スタンダード（内国株式）,2025-03-31,東京都,22945486848.0,0.79647887,121235333000.0,4738148000.0,0.014040001,2973182000.0,0.02125,0.09196,0.4031002812627885,7.732116,43456011000.0,40305112000.0,65661676000.0,15223949000.0,10259515000.0,1649038000.0,23359991600.0,1.0180647617000174
日邦産業,9913,卸売業,スタンダード（内国株式）,2025-03-31,愛知県,24190404608.0,1.534529,44890000000.0,1976000000.0,0.04442,1396000000.0,0.03134,0.08961,0.5089145496535796,,15947000000.0,12220000000.0,18759000000.0,2800000000.0,6226000000.0,2166000000.0,4328200000.0,0.1789221829951791
植松商会,9914,卸売業,スタンダード（内国株式）,2025-03-31,,2163666944.0,0.6899446,6306303000.0,44212000.0,0.02279,86197000.0,0.0127,0.02646,0.6176708953772341,,1910601000.0,1640245000.0,3076652000.0,45821000.0,599218000.0,1557861000.0,2256553700.0,1.042930246846716
ワットマン,9927,小売業,スタンダード（内国株式）,2025-03-31,神奈川県,6675501568.0,1.9986537,8383058000.0,583772000.0,0.06394,345124000.0,0.03767,0.09798,0.6717310303563047,,1661496000.0,1311624000.0,3581483000.0,432116000.0,1854020000.0,2374000.0,1921648800.0,0.2878658300691152
ミロク情報サービス,9928,情報・通信業,プライム（内国株式）,2025-03-31,東京都,54983532544.0,1.8074926,46160000000.0,6289000000.0,0.1513,4381000000.0,0.10458,0.16455999,0.6459155985969867,11.452619,15695000000.0,13173000000.0,24629000000.0,6360000000.0,16722000000.0,2023000000.0,10350100000.0,0.1882399969794127
平和紙業,9929,卸売業,スタンダード（内国株式）,2025-03-31,東京都,4162189568.0,0.42153022,16032057000.0,142679000.0,-0.0061799996,117025000.0,0.00619,0.00997,0.5518078512023045,,8054475000.0,7141936000.0,11807459000.0,2445032000.0,2673804000.0,3073949000.0,5904748300.0,1.418663951636717
北沢産業,9930,卸売業,スタンダード（内国株式）,2025-03-31,東京都,6841091072.0,0.6389377,15561539000.0,841883000.0,-0.00674,648479000.0,0.03179,0.04535,0.5961671998446685,,7304434000.0,6354597000.0,8729858000.0,2100000000.0,3880118000.0,2687007000.0,3306328900.0,0.4833043245882986
杉本商事,9932,卸売業,プライム（内国株式）,2025-03-31,大阪府,27611758592.0,0.83860093,49465116000.0,2395762000.0,0.03232,1917234000.0,0.03728,0.05335,0.8367811774719794,,6921602000.0,5831734000.0,25661307000.0,,7321054000.0,4280783000.0,21736253100.0,0.7872100224104408
因幡電機産業,9934,卸売業,プライム（内国株式）,2025-03-31,大阪府,254736203776.0,1.385006,384012000000.0,25557000000.0,0.07994,18783000000.0,0.05288,0.11896,0.6201847424395035,,105962000000.0,100190000000.0,215720000000.0,232000000.0,62062000000.0,19974000000.0,123739800000.0,0.4857566304505719
王将フードサービス,9936,小売業,プライム（内国株式）,2025-03-31,京都府,164515135488.0,2.6818979,111033000000.0,10910000000.0,0.08031999,8071000000.0,0.06987,0.12186,0.768244473880288,21.625525,22395000000.0,16011000000.0,43092000000.0,5000000000.0,38120000000.0,4894000000.0,24122800000.0,0.1466296698382475
太洋物産,9941,卸売業,スタンダード（内国株式）,2024-09-30,東京都,1277865088.0,1.347937,18758310000.0,266383000.0,0.01687,162799000.0,0.00881,0.18792999,0.1004472003829391,,7188169000.0,7045309000.0,7382006000.0,5414699000.0,346864000.0,,193837000.0,0.1516881569269384
ミニストップ,9946,小売業,プライム（内国株式）,2025-02-28,千葉県,57813381120.0,1.768859,87475000000.0,-3482000000.0,0.04459,-6774000000.0,-0.060939997,-0.17071,0.4352890769354363,-79.087296,41907000000.0,35691000000.0,52242000000.0,197000000.0,11096000000.0,101000000.0,10405700000.0,0.1799877432942638
アークス,9948,小売業,プライム（内国株式）,2025-02-28,北海道,171658002432.0,0.9091525,608284000000.0,15944000000.0,0.02572,11063000000.0,0.019019999,0.06388,0.6510815037040706,14.304993,98626000000.0,68386000000.0,116286000000.0,30144000000.0,80089000000.0,10461000000.0,24982700000.0,0.1455376367314804
ハチバン,9950,小売業,スタンダード（内国株式）,2025-03-31,石川県,10024141824.0,2.6331658,8233448000.0,264441000.0,0.02606,236202000.0,0.012250001,0.02691,0.6615156720480403,,1879655000.0,1170300000.0,2066519000.0,620559000.0,1009636000.0,472250000.0,517439000.0,0.051619281638767
ヨンキュウ,9955,卸売業,スタンダード（内国株式）,2025-03-31,,31317000192.0,0.7949459,44887777000.0,1546292000.0,0.02352,1415355000.0,0.07593,0.08693,0.7423261069204233,,13482473000.0,7281713000.0,32170688000.0,7281540000.0,20683414000.0,11902726000.0,27020123200.0,0.8627941065345829
バローホールディングス,9956,小売業,プライム（内国株式）,2025-03-31,岐阜県,153477939200.0,0.8850378,854435000000.0,23201000000.0,0.03203,13654000000.0,0.0164,0.08349,0.3721384664875627,11.070167,272028000000.0,167728000000.0,134948000000.0,128569000000.0,22632000000.0,11930000000.0,-128729000000.0,-0.8387459505320228
アシードホールディングス,9959,小売業,スタンダード（内国株式）,2025-03-31,広島県,8603592704.0,1.1911376,23969000000.0,765000000.0,0.045050003,748000000.0,0.030280001,0.10574,0.3674891885016535,,12432000000.0,8575000000.0,7505000000.0,7294000000.0,1772000000.0,1650000000.0,-3772000000.0,-0.4384214978291934
東テク,9960,卸売業,プライム（内国株式）,2025-03-31,東京都,132931051520.0,2.1846702,155958000000.0,14597000000.0,0.081879996,11194000000.0,0.071,0.19770999,0.5818453088027065,12.65674,44002000000.0,39235000000.0,60285000000.0,3817000000.0,13078000000.0,15055000000.0,26821500000.0,0.2017700130504466
ミスミグループ本社,9962,卸売業,プライム（内国株式）,2025-03-31,東京都,616333246464.0,1.731428,401987000000.0,46481000000.0,0.09385,36549000000.0,0.078940004,0.093669996,0.836431714071892,16.137415,67513000000.0,51876000000.0,317805000000.0,7536000000.0,159296000000.0,1224000000.0,251148800000.0,0.4074886458598166
ショクブン,9969,小売業,スタンダード（内国株式）,2025-03-31,愛知県,3834432000.0,1.5910494,6060731000.0,16824000.0,0.00694,-69953000.0,0.012410001,0.03146,0.4665628839066339,,2778994000.0,1819252000.0,1765253000.0,2065552000.0,1390696000.0,7504000.0,-1008488200.0,-0.2630084977383873
アルテック,9972,卸売業,スタンダード（内国株式）,2024-11-30,東京都,3896756992.0,0.34776753,18233202000.0,-148323000.0,-0.00119,-98820000.0,-0.02486,-0.06147,0.5839762762898644,,8328734000.0,6993627000.0,12377930000.0,4670327000.0,4119289000.0,232103000.0,4211668100.0,1.080813637762506
ＫＯＺＯホールディングス,9973,小売業,スタンダード（内国株式）,2024-12-31,東京都,7070747136.0,15.4440155,18109777000.0,-427299000.0,-0.01936,-782648000.0,-0.040149998,-1.50099,0.0176657716009055,,5870694000.0,3988553000.0,3492437000.0,1106959000.0,1125378000.0,16010000.0,-2367050000.0,-0.334766603086172
ベルク,9974,小売業,プライム（内国株式）,2025-02-28,埼玉県,151232512000.0,1.3187234,387778000000.0,17011000000.0,0.0466,12385000000.0,0.03021,0.11255,0.5476317402113423,12.061203,90798000000.0,49205000000.0,40017000000.0,36765000000.0,17833000000.0,157000000.0,-50671100000.0,-0.3350542772178511
