会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
加地テック,6391,機械,スタンダード（内国株式）,2025-03-31,大阪府,5608226304.0,0.7121993,7003943000.0,620082000.0,0.076220006,578915000.0,0.07209,0.061929997,0.6763667585834009,,3740998000.0,1931262000.0,7421054000.0,1371856000.0,1672461000.0,,3680056000.0,0.6561889268582554
ヤマダコーポレーション,6392,機械,スタンダード（内国株式）,2025-03-31,東京都,12543176704.0,0.7572553,14628739000.0,1962778000.0,0.17442,1607420000.0,0.113859996,0.10177,0.8501083654164213,,2599389000.0,1497386000.0,11258422000.0,943243000.0,4096635000.0,349903000.0,8903965100.0,0.7098652367035967
油研工業,6393,機械,スタンダード（内国株式）,2025-03-31,神奈川県,11003212800.0,0.49443045,33496199000.0,1920831000.0,0.04435,1249115000.0,0.03595,0.056209996,0.5148333389980165,,18702426000.0,12715803000.0,29495220000.0,7225180000.0,6508567000.0,3613639000.0,13322341300.0,1.2107683039630026
タダノ,6395,機械,プライム（内国株式）,2024-12-31,香川県,128949231616.0,0.6914464,291500000000.0,23783000000.0,0.04109,6642000000.0,0.01825,0.030569999,0.4679715037851183,10.932819,214526000000.0,138372000000.0,292387000000.0,122472000000.0,93125000000.0,11435000000.0,85865500000.0,0.6658860927198098
宇野澤組鐵工所,6396,機械,スタンダード（内国株式）,2025-03-31,東京都,3909540608.0,1.141805,4954532000.0,594310000.0,0.09689999,396864000.0,0.09538999,0.15179,0.3985214766572937,,5066985000.0,2204688000.0,5512020000.0,2295121000.0,2883043000.0,523921000.0,811779700.0,0.20764068758842777
不二精機,6400,機械,スタンダード（内国株式）,2024-12-31,大阪府,2534536192.0,0.75342894,8251311000.0,404873000.0,0.06238,139228000.0,0.02967,0.07559,0.3721333740383208,,5925183000.0,4016769000.0,4783059000.0,3533343000.0,1458104000.0,212882000.0,-993106600.0,-0.3918297174586174
兼松エンジニアリング,6402,機械,スタンダード（内国株式）,2025-03-31,高知県,7497156608.0,3.4383056,13300759000.0,954443000.0,-0.00062,700690000.0,-0.01511,-0.025339998,0.5911210417452271,12.184273,4938990000.0,3493298000.0,6706357000.0,1490853000.0,1579529000.0,20935000.0,1782021500.0,0.23769298057592342
水道機工,6403,機械,スタンダード（内国株式）,2025-03-31,東京都,13743739904.0,1.3359292,25966000000.0,1479000000.0,0.123789996,427000000.0,0.020060001,0.060060002,0.390520053732489,,15880000000.0,13212000000.0,20794000000.0,1980000000.0,4145000000.0,1493000000.0,5959100000.0,0.4335864940419641
鈴茂器工,6405,機械,スタンダード（内国株式）,2025-03-31,東京都,13813221376.0,1.0280428,15568092000.0,1890110000.0,0.00753,1462998000.0,0.07337,0.07391,0.8180593152488023,9.740362,3502854000.0,2007907000.0,10841277000.0,153860000.0,5597109000.0,47229000.0,7371483300.0,0.5336541780766433
フジテック,6406,機械,プライム（内国株式）,2025-03-31,滋賀県,442450345984.0,2.842506,241253000000.0,16171000000.0,0.07409,14514000000.0,0.05988,0.07429,0.5935170462561533,25.862226,91624000000.0,87238000000.0,195424000000.0,4290000000.0,82942000000.0,7844000000.0,109290800000.0,0.24701257664730633
ＣＫＤ,6407,機械,プライム（内国株式）,2025-03-31,愛知県,215434297344.0,1.5728055,155634000000.0,19023000000.0,0.10406999,13520000000.0,0.0841,0.096260004,0.6474223088487056,12.787471,74347000000.0,39983000000.0,131473000000.0,35801000000.0,35333000000.0,8599000000.0,63145300000.0,0.2931069972538829
小倉クラッチ,6408,機械,スタンダード（内国株式）,2025-03-31,群馬県,5393858560.0,0.3189488,43907000000.0,465000000.0,0.02657,1162000000.0,0.014579999,0.03787,0.37651287941633166,,29312000000.0,22087000000.0,31118000000.0,18618000000.0,7933000000.0,1010000000.0,2513000000.0,0.4659002404393785
平和,6412,機械,プライム（内国株式）,2025-03-31,東京都,198141984768.0,0.7975438,145867000000.0,27691000000.0,0.21857001,13064000000.0,0.0865,0.06385,0.2321390873698885,8.858025,807284000000.0,111411000000.0,137807000000.0,628425000000.0,77799000000.0,8520000000.0,-663513000000.0,-3.348674440588109
理想科学工業,6413,機械,プライム（内国株式）,2025-03-31,東京都,74994679808.0,1.1497939,78723000000.0,6183000000.0,0.055069998,4088000000.0,0.052410003,0.06328,0.7479839389951749,8.093599,22407000000.0,17990000000.0,41232000000.0,4412000000.0,13610000000.0,4288000000.0,21826600000.0,0.29104197865608683
桂川電機,6416,機械,スタンダード（内国株式）,2025-03-31,東京都,1467653120.0,0.3394988,6168126000.0,-369300000.0,-0.06349,-404141000.0,-0.09676,-0.12529,0.645271288106871,,2534957000.0,1315833000.0,4551267000.0,1037846000.0,799474000.0,296807000.0,2224074900.0,1.515395477100202
ＳＡＮＫＹＯ,6417,機械,プライム（内国株式）,2025-03-31,東京都,546334343168.0,2.1772344,191821000000.0,73605000000.0,0.33582002,53992000000.0,0.28054002,0.21645,0.8464401010961988,1793.6666,51705000000.0,41860000000.0,294541000000.0,,180064000000.0,5349000000.0,246580300000.0,0.4513358954704694
日本金銭機械,6418,機械,プライム（内国株式）,2025-03-31,大阪府,26933647360.0,0.80156636,37815935000.0,4910594000.0,0.05303,3810465000.0,0.14705,0.14171,0.6485978180595287,32.69737,17354008000.0,8068419000.0,41465835000.0,10860265000.0,17457475000.0,950992000.0,24777521400.0,0.9199467516901506
マースグループホールディングス,6419,機械,プライム（内国株式）,2025-03-31,東京都,56065454080.0,0.68738204,42250771000.0,12331582000.0,0.29338,8716277000.0,0.21613,0.09139,0.8991891416842419,17.155756,8770635000.0,5996279000.0,52004781000.0,544581000.0,36373416000.0,16113027000.0,54513264900.0,0.9723146952883824
ガリレイ,6420,機械,プライム（内国株式）,2025-03-31,大阪府,142427586560.0,1.4019897,130639000000.0,16572000000.0,0.11221,12008000000.0,0.0892,0.124189995,0.7239937271301621,6.751496,38358000000.0,36032000000.0,96318000000.0,,53408000000.0,11752000000.0,66186400000.0,0.46470211002359346
高見沢サイバネティックス,6424,機械,スタンダード（内国株式）,2025-03-31,東京都,4095066880.0,0.7067771,15391532000.0,1374309000.0,-0.103599995,1001137000.0,0.04745,0.12486,0.3568405077437163,,10884154000.0,6567068000.0,11853753000.0,4728307000.0,2829879000.0,929234000.0,1620062800.0,0.39561327017936276
ユニバーサルエンターテインメント,6425,機械,スタンダード（内国株式）,2024-12-31,東京都,66177224704.0,0.18783903,126328000000.0,3025000000.0,0.09632,-15569000000.0,-0.20676,-0.06957,0.5842824295387922,5.2165413,263064000000.0,43341000000.0,78856000000.0,187433000000.0,23795000000.0,10250000000.0,-177033000000.0,-2.675134848761638
オーイズミ,6428,機械,スタンダード（内国株式）,2025-03-31,神奈川県,7175961600.0,0.38972256,20113318000.0,93600000.0,0.037550002,246319000.0,0.0017200001,0.00178,0.4699156845712483,,20651399000.0,8631415000.0,17931210000.0,15991143000.0,6970929000.0,400744000.0,-2439668200.0,-0.33997787836545834
ダイコク電機,6430,機械,プライム（内国株式）,2025-03-31,愛知県,39392002048.0,0.8467714,57415710000.0,12212357000.0,0.23,7727428000.0,0.11576,0.13956,0.7908203250373745,43.729904,11978847000.0,10974440000.0,36122959000.0,,16960449000.0,296151000.0,24351417700.0,0.6181817738110207
竹内製作所,6432,機械,プライム（内国株式）,2025-02-28,長野県,296559443968.0,1.7560146,213230000000.0,37146000000.0,0.19535999,26113000000.0,0.12086,0.15715,0.7670380951506076,11.910725,50720000000.0,49974000000.0,177254000000.0,,46482000000.0,168000000.0,126651600000.0,0.427069859267966
ヒーハイスト,6433,機械,スタンダード（内国株式）,2025-03-31,埼玉県,3686608384.0,1.3352432,2245026000.0,-121495000.0,-0.10560001,-203461000.0,-0.09593,-0.07317,0.5628749199461854,,2188934000.0,859505000.0,2394514000.0,1415710000.0,559165000.0,276538000.0,399156600.0,0.10827203717442639
アマノ,6436,機械,プライム（内国株式）,2025-03-31,神奈川県,287764938752.0,2.2124135,175423000000.0,23040000000.0,0.15475,17828000000.0,0.09904,0.13446,0.699441179800142,16.109676,57777000000.0,46893000000.0,128119000000.0,15327000000.0,66466000000.0,17097000000.0,82309900000.0,0.28603171865539834
ＪＵＫＩ,6440,機械,プライム（内国株式）,2024-12-31,東京都,13364723712.0,0.45824543,95185000000.0,-963000000.0,0.02073,-3235000000.0,-0.01171,-0.03326,0.2194713786484225,13.333334,109986000000.0,86352000000.0,105384000000.0,81630000000.0,13170000000.0,5853000000.0,-504900000.0,-0.03777855875513964
サンデン,6444,機械,スタンダード（内国株式）,2024-12-31,群馬県,15602954240.0,0.89584523,183848000000.0,-6446000000.0,-0.00988,-777000000.0,-0.024820002,-0.19371,0.12895890207968813,1.1802394,151877000000.0,139792000000.0,100636000000.0,73370000000.0,17893000000.0,22642000000.0,-35391600000.0,-2.268262756886737
ジャノメ,6445,機械,プライム（内国株式）,2025-03-31,東京都,19623987200.0,0.57339835,36340000000.0,2230000000.0,0.014880001,1794000000.0,0.024319999,0.02604,0.6963468939531322,,14188000000.0,7146000000.0,25860000000.0,2466000000.0,7134000000.0,1808000000.0,12937600000.0,0.6592747879493114
ブラザー工業,6448,電気機器,プライム（内国株式）,2025-03-31,愛知県,658466144256.0,0.9674486,876558000000.0,69888000000.0,0.07487,54778000000.0,0.057140004,0.07196,0.7413177504958988,11.025284,241179000000.0,183343000000.0,574073000000.0,600000000.0,172776000000.0,33570000000.0,356393000000.0,0.5412472654956132
マックス,6454,機械,プライム（内国株式）,2025-03-31,東京都,283677753344.0,2.689261,91839000000.0,14468000000.0,0.18709,11225000000.0,0.13655,0.12667,0.8498768166534255,25.291985,18580000000.0,14622000000.0,74246000000.0,1518000000.0,40175000000.0,20448000000.0,69979600000.0,0.24668695086265607
モリタホールディングス,6455,輸送用機器,プライム（内国株式）,2025-03-31,大阪府,105926025216.0,1.065172,111743000000.0,13737000000.0,0.1296,9472000000.0,0.087519996,0.104849994,0.6733634689435795,18.345697,45651000000.0,36138000000.0,87132000000.0,0.0,29892000000.0,14298000000.0,51489600000.0,0.4860901737321354
グローリー,6457,機械,プライム（内国株式）,2025-03-31,兵庫県,197485805568.0,0.9030175,369017000000.0,35174000000.0,0.028450001,16053000000.0,0.029760001,0.04596,0.532771054329737,19.195402,205590000000.0,111698000000.0,224625000000.0,85598000000.0,51580000000.0,11011000000.0,26742700000.0,0.13541580835687822
新晃工業,6458,機械,プライム（内国株式）,2025-03-31,大阪府,88857550848.0,1.4923896,57005000000.0,9987000000.0,0.13552,7829000000.0,0.13161999,0.12443,0.7172841394402155,3.6423087,20718000000.0,15379000000.0,48153000000.0,2412000000.0,15669000000.0,13212000000.0,36683400000.0,0.4128337957766891
大和冷機工業,6459,機械,プライム（内国株式）,2024-12-31,大阪府,76513402880.0,1.1080142,47938577000.0,8076565000.0,0.16298,5441648000.0,0.10257,0.06661,0.7297933242535278,,25282324000.0,24861235000.0,69259838000.0,,49586391000.0,546569000.0,44360112300.0,0.5797691728542292
セガサミーホールディングス,6460,機械,プライム（内国株式）,2025-03-31,東京都,556019613696.0,1.482108,428948000000.0,48127000000.0,-0.00641,45051000000.0,0.0423,0.04524,0.5917999556435791,10.696518,263174000000.0,94179000000.0,388744000000.0,154139000000.0,200360000000.0,51185000000.0,161399500000.0,0.2902766305798775
ＴＰＲ,6463,機械,プライム（内国株式）,2025-03-31,東京都,79288672256.0,0.5056913,192494000000.0,11214000000.0,0.0349,8866000000.0,0.04493,0.057979997,0.5584603415598792,3.879255,93148000000.0,63967000000.0,149529000000.0,33570000000.0,62461000000.0,35651000000.0,81336700000.0,1.0258300168955725
ツバキ・ナカシマ,6464,機械,プライム（内国株式）,2024-12-31,奈良県,14574371840.0,0.2589756,75921000000.0,814000000.0,0.024349999,912000000.0,-0.024500001,-0.02421,0.35182948815540205,3.438628,113213000000.0,26748000000.0,84963000000.0,92650000000.0,23060000000.0,,-28250000000.0,-1.938333968018206
ホシザキ,6465,機械,プライム（内国株式）,2024-12-31,愛知県,755984433152.0,2.0870812,445495000000.0,51480000000.0,0.12509,37170000000.0,0.085030004,0.10634,0.6690431367934935,20.278791,161268000000.0,128590000000.0,390307000000.0,,239035000000.0,11272000000.0,236929400000.0,0.3134051305952783
ＴＶＥ,6466,機械,スタンダード（内国株式）,2024-09-30,兵庫県,6780185600.0,0.5809804,11220614000.0,1027611000.0,0.12649,721832000.0,0.04745,0.042280003,0.7308786059773534,,4061111000.0,2875233000.0,10414513000.0,383068000.0,5881698000.0,1859965000.0,7655377500.0,1.1290808174926656
ニチダイ,6467,機械,スタンダード（内国株式）,2025-03-31,京都府,3076878336.0,0.29700625,11602714000.0,153657000.0,-0.07498,56477000.0,-0.02623,-0.026630001,0.7224520977754293,3.5894737,4003267000.0,3501554000.0,8372840000.0,1986850000.0,3003596000.0,74283000.0,4421571100.0,1.4370315030876801
放電精密加工研究所,6469,機械,スタンダード（内国株式）,2025-02-28,神奈川県,24138448896.0,3.1373072,12898294000.0,689018000.0,0.06691,583223000.0,0.060229998,0.11071,0.4190553794551139,80.42705,9287194000.0,5603125000.0,7794452000.0,5796299000.0,2598222000.0,279663000.0,-1296977900.0,-0.05373078881696177
大豊工業,6470,機械,スタンダード（内国株式）,2025-03-31,愛知県,19250982912.0,0.28224117,112789000000.0,619000000.0,0.02476,-4187000000.0,0.00028,0.00275,0.5613147397331938,15.077606,53055000000.0,25379000000.0,63902000000.0,26115000000.0,19952000000.0,5063000000.0,14391100000.0,0.7475514401412399
日本精工,6471,機械,プライム（内国株式）,2025-03-31,東京都,439118462976.0,0.6629606,796667000000.0,23555000000.0,0.05099,10647000000.0,0.022179998,0.027999999,0.534185346478148,15.42985,550354000000.0,301291000000.0,636662000000.0,,138253000000.0,46085000000.0,118567500000.0,0.27001255924527207
ＮＴＮ,6472,機械,プライム（内国株式）,2025-03-31,大阪府,191126913024.0,0.79523826,825587000000.0,22960000000.0,0.02898,-23801000000.0,-0.022820001,-0.06645,0.27192690544998105,15.206403,607728000000.0,422513000000.0,533861000000.0,353992000000.0,131517000000.0,23235000000.0,-57602500000.0,-0.3013835105094111
ジェイテクト,6473,機械,プライム（内国株式）,2025-03-31,愛知県,515996516352.0,0.68887556,1884397000000.0,38453000000.0,0.026349999,13713000000.0,0.01036,0.02767,0.4759475428183757,12.902969,787922000000.0,482250000000.0,762843000000.0,240474000000.0,119060000000.0,190027000000.0,107939900000.0,0.20918726498991727
不二越,6474,機械,プライム（内国株式）,2024-11-30,東京都,86880985088.0,0.538812,239892000000.0,6639000000.0,0.03739,3351000000.0,0.01795,0.0217,0.4744665533506394,14.259531,170095000000.0,93848000000.0,170438000000.0,94356000000.0,34263000000.0,27102000000.0,19314400000.0,0.22230871324072618
ミネベアミツミ,6479,電気機器,プライム（内国株式）,2025-03-31,東京都,1211984904192.0,1.5457644,1522703000000.0,94482000000.0,0.06552,59457000000.0,0.0,,0.46910993971532305,14.050934,830189000000.0,477232000000.0,904144000000.0,463597000000.0,214256000000.0,37481000000.0,100191700000.0,0.08266744878872505
日本トムソン,6480,機械,プライム（内国株式）,2025-03-31,東京都,46253371392.0,0.6067086,54384000000.0,1593000000.0,0.049000002,978000000.0,0.033099998,0.024300002,0.6267797059652264,10.238751,45035000000.0,17046000000.0,79162000000.0,34903000000.0,24434000000.0,11110000000.0,41904000000.0,0.905966392046564
ＴＨＫ,6481,機械,プライム（内国株式）,2024-12-31,東京都,459621892096.0,1.422698,352759000000.0,17294000000.0,0.051680002,10439000000.0,0.01991,0.0199,0.6761241271866596,20.971123,177624000000.0,80929000000.0,326804000000.0,96514000000.0,138293000000.0,11152000000.0,156986400000.0,0.34155553227480007
ＹＵＳＨＩＮ,6482,機械,スタンダード（内国株式）,2025-03-31,京都府,22190471168.0,0.63666093,26126713000.0,2586662000.0,0.029719999,1692927000.0,0.0642,0.048860002,0.8554137094897459,10.857618,5546996000.0,4881080000.0,26420335000.0,,11689145000.0,559944000.0,21265299800.0,0.9583077186150895
ＫＶＫ,6484,機械,スタンダード（内国株式）,2025-03-31,岐阜県,18360932352.0,0.62314945,29648936000.0,2660920000.0,0.08596,2110780000.0,0.07715,0.08266,0.7808302291984,,7950678000.0,7377344000.0,20813181000.0,190231000.0,5455618000.0,1686605000.0,14043126500.0,0.764837331284559
前澤給装工業,6485,機械,スタンダード（内国株式）,2025-03-31,東京都,29744769024.0,0.7522362,31957000000.0,3047000000.0,0.078,2379000000.0,0.074439995,0.06039,0.8642114874559763,,6246000000.0,5006000000.0,29934000000.0,,10123000000.0,7262000000.0,28771400000.0,0.9672759595741146
イーグル工業,6486,機械,プライム（内国株式）,2025-03-31,東京都,126202281984.0,1.0725856,168172000000.0,8494000000.0,0.07058,4877000000.0,0.031089999,0.05963,0.5593953332940182,13.75,80968000000.0,47140000000.0,111369000000.0,40395000000.0,26185000000.0,18196000000.0,43138200000.0,0.3418179079001843
ヨシタケ,6488,機械,スタンダード（内国株式）,2025-03-31,愛知県,11776712704.0,0.68477196,9843323000.0,1068874000.0,0.14578,932983000.0,0.10483,0.06395,0.8302848322612778,9.830149,3293905000.0,2078529000.0,10642923000.0,1147241000.0,3555202000.0,3827805000.0,10028481500.0,0.8515518508483095
前澤工業,6489,機械,スタンダード（内国株式）,2025-05-31,埼玉県,33317814272.0,1.1214309,37499000000.0,4654000000.0,-0.014400001,3077000000.0,0.07965,0.10645001,0.7012962659103162,30.73052,12743000000.0,10171000000.0,29903000000.0,2422000000.0,10342000000.0,4198000000.0,20098600000.0,0.6032388510218297
ＰＩＬＬＡＲ,6490,機械,プライム（内国株式）,2025-03-31,大阪府,109825581056.0,1.491349,57988000000.0,11335000000.0,0.20046,8299000000.0,0.14238,0.11643,0.7532303299168834,9.650378,24197000000.0,10600000000.0,51008000000.0,11825000000.0,21883000000.0,6262000000.0,31194400000.0,0.2840358293583167
岡野バルブ製造,6492,機械,スタンダード（内国株式）,2024-11-30,福岡県,13161270272.0,1.1174452,8169000000.0,1186000000.0,0.21025999,1102000000.0,0.12703,0.09788,0.7866995073891626,,3031000000.0,2066000000.0,9245000000.0,858000000.0,4403000000.0,1352000000.0,7160400000.0,0.5440508288347685
ＮＩＴＴＡＮ,6493,輸送用機器,スタンダード（内国株式）,2025-03-31,神奈川県,17092414464.0,0.57969487,51446480000.0,1507641000.0,0.06652,630206000.0,0.04009,0.080010004,0.4357815876523435,,28567528000.0,16230934000.0,31532615000.0,12010759000.0,9272996000.0,7664081000.0,8329943700.0,0.48734739714769415
ＮＦＫホールディングス,6494,機械,スタンダード（内国株式）,2025-03-31,東京都,5215625728.0,0.9218575,2082243000.0,137108000.0,-0.30482998,105630000.0,0.04745,0.01845,0.898038580589549,,585516000.0,408445000.0,3772110000.0,42937000.0,2583740000.0,1490738000.0,4230110600.0,0.8110456579142022
宮入バルブ製作所,6495,機械,スタンダード（内国株式）,2025-03-31,東京都,5441551360.0,1.8086367,6785681000.0,81991000.0,0.04053,-74849000.0,0.0572,0.10539,0.44679741791165883,,4922349000.0,2803255000.0,3522617000.0,2630662000.0,436795000.0,654873000.0,-941320900.0,-0.17298759815436163
中北製作所,6496,機械,スタンダード（内国株式）,2025-05-31,,20805871616.0,0.7941382,23768125000.0,1159040000.0,0.054970004,1730055000.0,0.07279,,0.6983528800492368,,10995766000.0,9493103000.0,23192378000.0,3078700000.0,5492316000.0,2675365000.0,14069367500.0,0.6762210091299643
ハマイ,6497,機械,スタンダード（内国株式）,2024-12-31,東京都,7988664832.0,0.47956923,12092900000.0,1117649000.0,0.07849,396769000.0,0.064559996,0.05021,0.741801689621928,,5589059000.0,3487880000.0,12410805000.0,168605000.0,4334365000.0,4035557000.0,9646635900.0,1.2075404467288082
キッツ,6498,機械,プライム（内国株式）,2024-12-31,東京都,148722401280.0,1.3577118,172042000000.0,14220000000.0,0.102060005,11824000000.0,0.07085,0.11368,0.6286614154959804,13.076393,62598000000.0,35419000000.0,106377000000.0,34778000000.0,30729000000.0,5512000000.0,47637400000.0,0.32031085828363515
日立製作所,6501,電気機器,プライム（内国株式）,2025-03-31,,23312470114304.0,3.8310034,9783370000000.0,971606000000.0,0.106120005,615724000000.0,0.07943,,0.4401334817434013,28.8441,7253396000000.0,5907845000000.0,6597843000000.0,1206116000000.0,866242000000.0,349567000000.0,-410856100000.0,-0.017623876748603662
三菱電機,6503,電気機器,プライム（内国株式）,2025-03-31,東京都,8813400817664.0,2.2578866,5521711000000.0,391850000000.0,0.079169996,324084000000.0,0.07037,,0.6194912542662117,26.020346,2299314000000.0,1847029000000.0,3747535000000.0,360661000000.0,757331000000.0,312836000000.0,1667206200000.0,0.18916718239553465
富士電機,6504,電気機器,プライム（内国株式）,2025-03-31,東京都,1546163060736.0,2.158689,1123407000000.0,117647000000.0,0.08248,92239000000.0,0.07126,0.12086,0.5271903518966601,17.277996,581518000000.0,431466000000.0,766672000000.0,101293000000.0,63542000000.0,108713000000.0,261253100000.0,0.16896865966752503
東洋電機製造,6505,電気機器,スタンダード（内国株式）,2025-05-31,東京都,17933617152.0,0.62592703,40539000000.0,2384000000.0,0.043759998,2128000000.0,0.0612,0.09255999,0.5146213117834993,16.295082,25827000000.0,17244000000.0,30086000000.0,9207000000.0,5007000000.0,14178000000.0,14183600000.0,0.7908945462470861
安川電機,6506,電気機器,プライム（内国株式）,2025-02-28,福岡県,1053205200896.0,2.356059,537682000000.0,50157000000.0,0.09536,56987000000.0,0.107,0.1351,0.5797298641791727,19.82039,304165000000.0,179505000000.0,462837000000.0,109526000000.0,59028000000.0,74735000000.0,210986500000.0,0.2003280080847551
シンフォニアテクノロジー,6507,電気機器,プライム（内国株式）,2025-03-31,,283251343360.0,3.5843499,119150000000.0,15734000000.0,0.09799,12097000000.0,0.099,0.15638,0.5871529380729407,27.75014,56340000000.0,38296000000.0,77049000000.0,14935000000.0,10221000000.0,14086000000.0,30569200000.0,0.10792252434668206
明電舎,6508,電気機器,プライム（内国株式）,2025-03-31,東京都,274459459584.0,1.9255804,301101000000.0,21517000000.0,0.03359,18487000000.0,0.05901,0.13855,0.40655403445760474,20.015219,199136000000.0,118069000000.0,217116000000.0,44565000000.0,30679000000.0,23498000000.0,34428600000.0,0.1254414770479533
オリジン,6513,電気機器,スタンダード（内国株式）,2025-03-31,埼玉県,5493907968.0,0.23823099,28803206000.0,-246662000.0,-0.06958,-83748000.0,-0.02079,-0.017690001,0.5254800570259421,,18781574000.0,8760745000.0,25268259000.0,2540064000.0,6760829000.0,7711534000.0,11884758800.0,2.163261355891719
山洋電気,6516,電気機器,プライム（内国株式）,2025-03-31,東京都,131673423872.0,1.1182823,97847000000.0,7936000000.0,0.11568,5637000000.0,0.0739,0.06692,0.7783324635372318,6.0611997,32281000000.0,23533000000.0,94862000000.0,7281000000.0,28898000000.0,11845000000.0,70872500000.0,0.53824452889518
デンヨー,6517,電気機器,プライム（内国株式）,2025-03-31,東京都,59368849408.0,0.7785953,70753000000.0,7394000000.0,0.043509997,5647000000.0,0.07151,0.06516,0.7495514194543321,10.510684,22447000000.0,17575000000.0,66647000000.0,4449000000.0,23500000000.0,10758000000.0,51730600000.0,0.8713424719501008
三相電機,6518,電気機器,スタンダード（内国株式）,2025-03-31,兵庫県,4570976768.0,0.3797457,16029586000.0,69704000.0,0.041750003,118436000.0,0.03133,0.045700002,0.6428448549922338,,6610366000.0,4349882000.0,10829394000.0,1856975000.0,2706411000.0,974133000.0,4900921100.0,1.072182456561547
オキサイド,6521,電気機器,グロース（内国株式）,2025-02-28,山梨県,19169976320.0,3.6279027,8394851000.0,126321000.0,-0.04992,-2703613000.0,-0.29857,-0.41742,0.29731164058610077,35.831535,12793204000.0,6346888000.0,8524155000.0,10369234000.0,2245402000.0,,-4269049000.0,-0.22269453695391941
アスタリスク,6522,電気機器,グロース（内国株式）,2024-08-31,大阪府,2704749824.0,1.609638,1578458000.0,-224847000.0,-0.21854,-389744000.0,-0.1094,,0.5792853927916075,,1117938000.0,1032124000.0,1532202000.0,756670000.0,467291000.0,101250000.0,485139000.0,0.17936557225929964
ＰＨＣホールディングス,6523,電気機器,プライム（内国株式）,2025-03-31,東京都,130045304832.0,0.94309074,361593000000.0,22952000000.0,0.04595,10484000000.0,0.03141,0.077659994,0.26599772386672227,11.371681,391311000000.0,140555000000.0,172790000000.0,255260000000.0,39592000000.0,13932000000.0,-208768600000.0,-1.6053528443006788
湖北工業,6524,電気機器,スタンダード（内国株式）,2024-12-31,滋賀県,85229101056.0,3.9320767,15924000000.0,3940000000.0,0.30076,3252000000.0,0.17101999,0.12768,0.8167619578859294,26.833048,5256000000.0,2945000000.0,18331000000.0,2308000000.0,9327000000.0,856000000.0,13674200000.0,0.16044050483432098
ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,6525,電気機器,プライム（内国株式）,2025-03-31,東京都,1353928671232.0,6.8049397,238933000000.0,51320000000.0,0.18763,36004000000.0,0.13071999,0.14815,0.5744102696244934,30.33044,145344000000.0,82671000000.0,172852000000.0,60184000000.0,44755000000.0,1706000000.0,28702200000.0,0.02119919653808837
ソシオネクスト,6526,電気機器,プライム（内国株式）,2025-03-31,神奈川県,416032063488.0,3.2029457,188535000000.0,25000000000.0,0.04419,19600000000.0,0.05704,0.07519,0.804676123819813,16.62584,33266000000.0,31271000000.0,126290000000.0,1298000000.0,72837000000.0,0.0,93024000000.0,0.22359815063312585
ベイカレント,6532,サービス業,プライム（内国株式）,2025-02-28,東京都,1038736752640.0,10.030649,116056000000.0,42615000000.0,0.32391,30760000000.0,0.26545,0.37635,0.7572373962218746,27.33376,30264000000.0,24159000000.0,88599000000.0,8082000000.0,60552000000.0,2234000000.0,59898800000.0,0.05766504347493654
Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,6533,サービス業,プライム（内国株式）,2024-12-31,東京都,7124634624.0,1.2864213,14036930000.0,801190000.0,-0.0043099998,331752000.0,0.01212,0.03373,0.44279223496816256,17.508814,6695691000.0,4696665000.0,7128774000.0,2881467000.0,3278490000.0,970629000.0,1112523300.0,0.15615162863964432
アイモバイル,6535,サービス業,プライム（内国株式）,2024-07-31,東京都,32339218432.0,1.9937872,18735000000.0,3549000000.0,0.055960003,2420000000.0,0.13736,0.18566999,0.638312642927148,10.738879,8857000000.0,8730000000.0,21383000000.0,,18602000000.0,477000000.0,12859900000.0,0.397656487185695
ＷＡＳＨハウス,6537,サービス業,グロース（内国株式）,2023-12-31,宮崎県,2597012736.0,1.4942561,1914000000.0,14000000.0,0.028369999,-33000000.0,0.018229999,0.02326,0.4078469363041899,11.682243,2366000000.0,1246000000.0,2405000000.0,854000000.0,1013000000.0,1000000.0,39700000.0,0.015286794496490294
ディスラプターズ,6538,サービス業,スタンダード（内国株式）,2025-03-31,東京都,6263954432.0,2.8707325,4294000000.0,352000000.0,0.15298,211000000.0,0.06211,0.13245,0.5799894403379092,7.6024847,1591000000.0,966000000.0,1642000000.0,828000000.0,1067000000.0,2000000.0,52400000.0,0.008365322667787887
ＭＳ－Ｊａｐａｎ,6539,サービス業,プライム（内国株式）,2025-03-31,東京都,24647229440.0,2.9217117,7474012000.0,1604916000.0,0.22934,1032737000.0,0.13746001,0.121470004,0.8920630677573548,,1067396000.0,916595000.0,5778115000.0,186761000.0,4298269000.0,1457114000.0,5730698800.0,0.23250884298985938
船場,6540,サービス業,スタンダード（内国株式）,2024-12-31,東京都,20063795200.0,1.4619497,28956961000.0,1918287000.0,0.07816,1499219000.0,0.05565,0.14314,0.5842174595415134,,9696132000.0,9469408000.0,20972813000.0,,12489850000.0,265486000.0,11462521200.0,0.5713037381880772
